GENE_ID	CONTIG_ID	TYPE	LENGTH	START	END	STRAND	START_CODON	STOP_CODON	GC%	OG	ANNOTATION
1349417.PRJEB4206.CTHBC1_0077	1349417.PRJEB4206.CBQO010000007	CDS	486	42201	42686	+	Yes	Yes	38.0658436214	-	annotation product=phage shock protein PspC tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34755.1 GI=551235799 
1349417.PRJEB4206.CTHBC1_0078	1349417.PRJEB4206.CBQO010000007	CDS	966	42683	43648	+	Yes	Yes	39.0269151139	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34756.1 GI=551235800 
1349417.PRJEB4206.CTHBC1_0079	1349417.PRJEB4206.CBQO010000007	CDS	162	43853	44014	+	Yes	Yes	32.7160493827	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=Family membership cog=- project_id=PRJEB4206 protein_id=CDG34757.1 GI=551235801 
1349417.PRJEB4206.CTHBC1_0080	1349417.PRJEB4206.CBQO010000007	CDS	687	44058	44744	+	Yes	Yes	36.826783115	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34758.1 GI=551235802 
1349417.PRJEB4206.CTHBC1_0081	1349417.PRJEB4206.CBQO010000007	CDS	390	44943	45332	+	Yes	Yes	43.3333333333	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34759.1 GI=551235803 
1349417.PRJEB4206.CTHBC1_0082	1349417.PRJEB4206.CBQO010000007	CDS	384	45495	45878	+	Yes	Yes	35.9375	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34760.1 GI=551235804 
1349417.PRJEB4206.CTHBC1_0083	1349417.PRJEB4206.CBQO010000007	CDS	207	45949	46155	-	Yes	Yes	43.4782608696	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=Family membership cog=- project_id=PRJEB4206 protein_id=CDG34761.1 GI=551235805 
1349417.PRJEB4206.CTHBC1_0084	1349417.PRJEB4206.CBQO010000007	CDS	516	46440	46955	+	Yes	Yes	43.6046511628	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34762.1 GI=551235806 
1349417.PRJEB4206.CTHBC1_0085	1349417.PRJEB4206.CBQO010000007	CDS	432	47007	47438	-	Yes	Yes	38.8888888889	-	annotation product=CheW protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34763.1 GI=551235807 
1349417.PRJEB4206.CTHBC1_0086	1349417.PRJEB4206.CBQO010000007	CDS	1206	47713	48918	-	Yes	Yes	44.8590381426	-	annotation product=Arginine biosynthesis bifunctional protein ArgJ gene=argJ tax_id_proj_id=1349417.PRJEB4206 EC_number=2.3.1.35 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34764.1 GI=551235808 
1349417.PRJEB4206.CTHBC1_0087	1349417.PRJEB4206.CBQO010000007	CDS	2448	49561	52008	+	Yes	Yes	43.545751634	-	annotation product=Lon protease gene=lon tax_id_proj_id=1349417.PRJEB4206 EC_number=3.4.21.53 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34765.1 GI=551235809 
1349417.PRJEB4206.CTHBC1_0088	1349417.PRJEB4206.CBQO010000007	CDS	1680	52321	54000	+	Yes	Yes	36.3095238095	-	annotation product=protein serine/threonine phosphatase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34766.1 GI=551235810 
1349417.PRJEB4206.CTHBC1_0089	1349417.PRJEB4206.CBQO010000007	CDS	546	54016	54561	-	Yes	Yes	32.7838827839	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34767.1 GI=551235811 
1349417.PRJEB4206.CTHBC1_0090	1349417.PRJEB4206.CBQO010000007	CDS	633	54899	55531	-	Yes	Yes	37.75671406	-	annotation product=negative regulator of genetic competence tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34768.1 GI=551235812 
1349417.PRJEB4206.CTHBC1_0091	1349417.PRJEB4206.CBQO010000007	CDS	885	55912	56796	+	Yes	Yes	38.8700564972	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34769.1 GI=551235813 
1349417.PRJEB4206.CTHBC1_0092	1349417.PRJEB4206.CBQO010000007	CDS	603	57064	57666	+	Yes	Yes	42.2885572139	-	annotation product=Maf-like protein Cthe_0087 tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34770.1 GI=551235814 
1349417.PRJEB4206.CTHBC1_0093	1349417.PRJEB4206.CBQO010000007	CDS	1023	57744	58766	+	Yes	Yes	45.1612903226	-	annotation product=Rod shape-determining protein MreB gene=mreB tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34771.1 GI=551235815 
1349417.PRJEB4206.CTHBC1_0094	1349417.PRJEB4206.CBQO010000007	CDS	864	58783	59646	+	Yes	Yes	39.3518518519	-	annotation product=rod shape-determining protein MreC tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34772.1 GI=551235816 
1349417.PRJEB4206.CTHBC1_0095	1349417.PRJEB4206.CBQO010000007	CDS	531	59643	60173	+	Yes	Yes	35.4048964218	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34773.1 GI=551235817 
1349417.PRJEB4206.CTHBC1_0096	1349417.PRJEB4206.CBQO010000007	CDS	2130	60287	62416	+	Yes	Yes	42.7699530516	-	annotation product=peptidoglycan glycosyltransferase tax_id_proj_id=1349417.PRJEB4206 EC_number=2.4.1.129 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34774.1 GI=551235818 
1349417.PRJEB4206.CTHBC1_0097	1349417.PRJEB4206.CBQO010000007	CDS	684	62482	63165	+	Yes	Yes	43.8596491228	-	annotation product=putative septum site-determining protein MinC gene=minC tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34775.1 GI=551235819 
1349417.PRJEB4206.CTHBC1_0098	1349417.PRJEB4206.CBQO010000007	CDS	801	63380	64180	+	Yes	Yes	42.8214731586	-	annotation product=Septum site-determining protein MinD gene=minD tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34776.1 GI=551235820 
1349417.PRJEB4206.CTHBC1_0099	1349417.PRJEB4206.CBQO010000007	CDS	285	64194	64478	+	Yes	Yes	38.9473684211	-	annotation product=cell division topological specificity factor MinE tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34777.1 GI=551235821 
1349417.PRJEB4206.CTHBC1_0100	1349417.PRJEB4206.CBQO010000007	CDS	396	64499	64894	+	Yes	Yes	38.3838383838	-	annotation product=methylglyoxal synthase tax_id_proj_id=1349417.PRJEB4206 EC_number=4.2.3.3 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34778.1 GI=551235822 
1349417.PRJEB4206.CTHBC1_0101	1349417.PRJEB4206.CBQO010000007	CDS	264	64952	65215	-	Yes	Yes	37.8787878788	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34779.1 GI=551235823 
1349417.PRJEB4206.CTHBC1_0102	1349417.PRJEB4206.CBQO010000007	CDS	918	65404	66321	+	Yes	Yes	39.651416122	-	annotation product=Peptidase M23 tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34780.1 GI=551235824 
1349417.PRJEB4206.CTHBC1_0103	1349417.PRJEB4206.CBQO010000007	CDS	762	66501	67262	+	Yes	Yes	34.1207349081	-	annotation product=peptidase M50 tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34781.1 GI=551235825 
1349417.PRJEB4206.CTHBC1_0104	1349417.PRJEB4206.CBQO010000007	CDS	876	67326	68201	-	Yes	Yes	41.3242009132	-	annotation product=5,10-methylenetetrahydrofolate reductase gene=metF tax_id_proj_id=1349417.PRJEB4206 EC_number=1.5.1.20 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34782.1 GI=551235826 
1349417.PRJEB4206.CTHBC1_0105	1349417.PRJEB4206.CBQO010000007	CDS	783	68612	69394	+	Yes	Yes	37.037037037	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34783.1 GI=551235827 
1349417.PRJEB4206.CTHBC1_0106	1349417.PRJEB4206.CBQO010000007	CDS	1170	69410	70579	+	Yes	Yes	44.8717948718	-	annotation product=putative NADH-dependent butanol dehydrogenase 1 gene=yugJ tax_id_proj_id=1349417.PRJEB4206 EC_number=1.1.1.- note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34784.1 GI=551235828 
1349417.PRJEB4206.CTHBC1_0107	1349417.PRJEB4206.CBQO010000007	CDS	657	70667	71323	-	Yes	Yes	39.7260273973	-	annotation product=tRNA (guanine-N(7)-)-methyltransferase gene=trmB tax_id_proj_id=1349417.PRJEB4206 EC_number=2.1.1.33 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34785.1 GI=551235829 
1349417.PRJEB4206.CTHBC1_0108	1349417.PRJEB4206.CBQO010000007	CDS	393	71580	71972	+	Yes	Yes	43.2569974555	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34786.1 GI=551235830 
1349417.PRJEB4206.CTHBC1_0109	1349417.PRJEB4206.CBQO010000007	CDS	1107	72311	73417	+	Yes	Yes	43.5411020777	-	annotation product=Riboflavin biosynthesis protein RibD gene=ribD tax_id_proj_id=1349417.PRJEB4206 EC_number=3.5.4.26 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34787.1 GI=551235831 
1349417.PRJEB4206.CTHBC1_0110	1349417.PRJEB4206.CBQO010000007	CDS	657	73496	74152	+	Yes	Yes	43.9878234399	-	annotation product=Riboflavin synthase gene=ribE tax_id_proj_id=1349417.PRJEB4206 EC_number=2.5.1.9 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34788.1 GI=551235832 
1349417.PRJEB4206.CTHBC1_0111	1349417.PRJEB4206.CBQO010000007	CDS	1242	74192	75433	+	Yes	Yes	44.2028985507	-	annotation product=Riboflavin biosynthesis protein RibBA gene=ribBA tax_id_proj_id=1349417.PRJEB4206 EC_number=4.1.99.12 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34789.1 GI=551235833 
1349417.PRJEB4206.CTHBC1_0112	1349417.PRJEB4206.CBQO010000007	CDS	468	75423	75890	+	Yes	Yes	43.8034188034	-	annotation product=6,7-dimethyl-8-ribityllumazine synthase gene=ribH tax_id_proj_id=1349417.PRJEB4206 EC_number=2.5.1.78 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34790.1 GI=551235834 
1349417.PRJEB4206.CTHBC1_0113	1349417.PRJEB4206.CBQO010000007	CDS	642	75982	76623	-	Yes	Yes	34.8909657321	-	annotation product=type IV pilus assembly PilZ tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34791.1 GI=551235835 
1349417.PRJEB4206.CTHBC1_0114	1349417.PRJEB4206.CBQO010000007	tRNA	75	77152	77226	+	Yes	Yes	53.3333333333	tRNA	annotation tax_id_proj_id=1349417.PRJEB4206 product=tRNA-Gly project_id=PRJEB4206 cog=- 
1349417.PRJEB4206.CTHBC1_0115	1349417.PRJEB4206.CBQO010000007	tRNA	74	77338	77411	+	Yes	Yes	54.0540540541	tRNA	annotation tax_id_proj_id=1349417.PRJEB4206 product=tRNA-Gly project_id=PRJEB4206 cog=- 
1349417.PRJEB4206.CTHBC1_0116	1349417.PRJEB4206.CBQO010000007	CDS	318	77792	78109	+	Yes	Yes	44.3396226415	-	annotation product=dockerin type I cellulosome protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34792.1 GI=551235836 
1349417.PRJEB4206.CTHBC1_0117	1349417.PRJEB4206.CBQO010000007	CDS	957	78323	79279	+	Yes	Yes	44.2006269592	-	annotation product=HPr kinase/phosphorylase gene=hprK tax_id_proj_id=1349417.PRJEB4206 EC_number=2.7.11.- note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34793.1 GI=551235837 
1349417.PRJEB4206.CTHBC1_0118	1349417.PRJEB4206.CBQO010000007	CDS	726	79313	80038	+	Yes	Yes	41.7355371901	-	annotation product=putative phosphatase Cthe_0111 tax_id_proj_id=1349417.PRJEB4206 EC_number=3.1.3.- note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34794.1 GI=551235838 
1349417.PRJEB4206.CTHBC1_0119	1349417.PRJEB4206.CBQO010000007	CDS	915	80151	81065	+	Yes	Yes	42.1857923497	-	annotation product=UDP-N-acetylenolpyruvoylglucosamine reductase gene=murB tax_id_proj_id=1349417.PRJEB4206 EC_number=1.3.1.98 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34795.1 GI=551235839 
1349417.PRJEB4206.CTHBC1_0120	1349417.PRJEB4206.CBQO010000007	CDS	876	81104	81979	+	Yes	Yes	39.7260273973	-	annotation product=UPF0042 nucleotide-binding protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34796.1 GI=551235840 
1349417.PRJEB4206.CTHBC1_0121	1349417.PRJEB4206.CBQO010000007	CDS	1320	81976	83295	+	Yes	Yes	41.5151515152	-	annotation product=UPF0052 protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34797.1 GI=551235841 
1349417.PRJEB4206.CTHBC1_0122	1349417.PRJEB4206.CBQO010000007	CDS	1980	83322	85301	+	Yes	Yes	40.7575757576	-	annotation product=glycogen debranching protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34798.1 GI=551235842 
1349417.PRJEB4206.CTHBC1_1785	1349417.PRJEB4206.CBQO010000065	CDS	135	32802	32936	-	Yes	Yes	30.3703703704	-	annotation tax_id_proj_id=1349417.PRJEB4206 project_id=PRJEB4206 cog=- GI=551233994 protein_id=CDG36408.1 
1349417.PRJEB4206.CTHBC1_0123	1349417.PRJEB4206.CBQO010000007	CDS	954	85376	86329	+	Yes	Yes	38.679245283	-	annotation product=putative sporulation transcription regulator WhiA gene=whiA tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34799.1 GI=551235843 
1349417.PRJEB4206.CTHBC1_0124	1349417.PRJEB4206.CBQO010000007	CDS	267	86332	86598	+	Yes	Yes	43.8202247191	-	annotation product=HPrNtr domain-containing protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34800.1 GI=551235844 
1349417.PRJEB4206.CTHBC1_0125	1349417.PRJEB4206.CBQO010000007	CDS	336	86789	87124	+	Yes	Yes	36.6071428571	-	annotation product=anti-sigma-factor antagonist tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34801.1 GI=551235845 
1349417.PRJEB4206.CTHBC1_0126	1349417.PRJEB4206.CBQO010000007	CDS	450	87138	87587	+	Yes	Yes	44.2222222222	-	annotation product=anti-sigma F factor tax_id_proj_id=1349417.PRJEB4206 EC_number=2.7.11.1 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34802.1 GI=551235846 
1349417.PRJEB4206.CTHBC1_0127	1349417.PRJEB4206.CBQO010000007	CDS	747	87618	88364	+	Yes	Yes	40.1606425703	-	annotation product=RNA polymerase sigma-F factor gene=sigF tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34803.1 GI=551235847 
1349417.PRJEB4206.CTHBC1_0128	1349417.PRJEB4206.CBQO010000007	CDS	189	88548	88736	+	Yes	Yes	30.1587301587	-	annotation product=putative membrane protein tax_id_proj_id=1349417.PRJEB4206 note=Hypothetical protein cog=- project_id=PRJEB4206 protein_id=CDG34804.1 GI=551235848 
1349417.PRJEB4206.CTHBC1_0129	1349417.PRJEB4206.CBQO010000007	CDS	444	88756	89199	+	Yes	Yes	39.8648648649	-	annotation product=SpoVA protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34805.1 GI=551235849 
1349417.PRJEB4206.CTHBC1_0130	1349417.PRJEB4206.CBQO010000007	CDS	1023	89258	90280	+	Yes	Yes	43.1085043988	-	annotation product=Stage V sporulation protein AD gene=spoVAD tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34806.1 GI=551235850 
1349417.PRJEB4206.CTHBC1_0131	1349417.PRJEB4206.CBQO010000007	CDS	372	90324	90695	+	Yes	Yes	47.311827957	-	annotation product=stage V sporulation protein AE tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34807.1 GI=551235851 
1349417.PRJEB4206.CTHBC1_0132	1349417.PRJEB4206.CBQO010000007	CDS	579	90757	91335	+	Yes	Yes	42.4870466321	-	annotation product=stage V sporulation protein ae tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34808.1 GI=551235852 
1349417.PRJEB4206.CTHBC1_0133	1349417.PRJEB4206.CBQO010000007	CDS	465	91409	91873	+	Yes	Yes	37.8494623656	-	annotation product=CheC domain protein tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34809.1 GI=551235853 
1349417.PRJEB4206.CTHBC1_0134	1349417.PRJEB4206.CBQO010000007	CDS	495	92003	92497	+	Yes	Yes	38.5858585859	-	annotation product=RNA methyltransferase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34810.1 GI=551235854 
1349417.PRJEB4206.CTHBC1_0135	1349417.PRJEB4206.CBQO010000007	CDS	1518	92853	94370	+	Yes	Yes	39.5256916996	-	annotation product=metal dependent phosphohydrolase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34811.1 GI=551235855 
1349417.PRJEB4206.CTHBC1_0136	1349417.PRJEB4206.CBQO010000007	CDS	1035	94575	95609	+	Yes	Yes	40.193236715	-	annotation product=3-oxoacyl-(acyl-carrier-protein) synthase tax_id_proj_id=1349417.PRJEB4206 EC_number=2.3.1.41 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34812.1 GI=551235856 
1349417.PRJEB4206.CTHBC1_0137	1349417.PRJEB4206.CBQO010000007	CDS	246	95722	95967	+	Yes	Yes	35.3658536585	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34813.1 GI=551235857 
1349417.PRJEB4206.CTHBC1_0138	1349417.PRJEB4206.CBQO010000007	CDS	1038	96109	97146	+	Yes	Yes	41.2331406551	-	annotation product=3-oxoacyl-(acyl-carrier-protein) synthase tax_id_proj_id=1349417.PRJEB4206 EC_number=2.3.1.41 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34814.1 GI=551235858 
1349417.PRJEB4206.CTHBC1_0139	1349417.PRJEB4206.CBQO010000007	CDS	1485	97185	98669	+	Yes	Yes	43.5016835017	-	annotation product=AMP-dependent synthetase and ligase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34815.1 GI=551235859 
1349417.PRJEB4206.CTHBC1_0140	1349417.PRJEB4206.CBQO010000007	CDS	972	98690	99661	+	Yes	Yes	35.9053497942	-	annotation tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34816.1 GI=551235860 
1349417.PRJEB4206.CTHBC1_0141	1349417.PRJEB4206.CBQO010000007	CDS	8265	99710	107974	+	Yes	Yes	43.3877797943	-	annotation product=Beta-ketoacyl synthase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34817.1 GI=551235861 
1349417.PRJEB4206.CTHBC1_0142	1349417.PRJEB4206.CBQO010000007	CDS	726	107971	108696	+	Yes	Yes	40.4958677686	-	annotation product=4'-phosphopantetheinyl transferase tax_id_proj_id=1349417.PRJEB4206 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34818.1 GI=551235862 
1349417.PRJEB4206.CTHBC1_0143	1349417.PRJEB4206.CBQO010000007	CDS	1011	108960	109970	+	Yes	Yes	42.5321463897	-	annotation product=Glyceraldehyde-3-phosphate dehydrogenase gene=GAPD tax_id_proj_id=1349417.PRJEB4206 EC_number=1.2.1.12 note=high confidence in function and specificity cog=- project_id=PRJEB4206 protein_id=CDG34819.1 GI=551235863 
