GENE_ID	CONTIG_ID	TYPE	LENGTH	START	END	STRAND	START_CODON	STOP_CODON	GC%	OG	ANNOTATION
1115511.PRJDB13.EA14781_104_00010	1115511.PRJDB13.BBMY01000104	CDS	300	0	303	-	No	No	30.3333333333	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689832508 protein_id=GAL55303.1 
1115511.PRJDB13.EA14781_104_00020	1115511.PRJDB13.BBMY01000104	CDS	2541	328	2868	-	Yes	Yes	39.9055489965	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689832509 protein_id=GAL55304.1 
1115511.PRJDB13.EA14781_104_00030	1115511.PRJDB13.BBMY01000104	CDS	816	2954	3769	-	Yes	Yes	45.7107843137	-	annotation product=putative glycosidase YegX gene=yegX tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55305.1 GI=689832510 
1115511.PRJDB13.EA14781_104_00040	1115511.PRJDB13.BBMY01000104	CDS	801	3835	4635	-	Yes	Yes	55.1810237203	-	annotation product=hydroxymethylpyrimidine/phosphomethylpyrimidine kinase gene=thiD tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55306.1 GI=689832511 
1115511.PRJDB13.EA14781_104_00050	1115511.PRJDB13.BBMY01000104	CDS	789	4632	5420	-	Yes	Yes	54.4993662864	-	annotation product=hydroxyethylthiazole kinase gene=thiM tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55307.1 GI=689832512 
1115511.PRJDB13.EA14781_104_00060	1115511.PRJDB13.BBMY01000104	CDS	273	5643	5915	-	Yes	Yes	49.4505494505	-	annotation product=transcriptional repressor RcnR gene=rcnR tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55308.1 GI=689832513 
1115511.PRJDB13.EA14781_104_00070	1115511.PRJDB13.BBMY01000104	CDS	822	6036	6857	+	Yes	Yes	50.4866180049	-	annotation product=nickel/cobalt efflux system protein RcnA gene=rcnA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55309.1 GI=689832514 
1115511.PRJDB13.EA14781_104_00080	1115511.PRJDB13.BBMY01000104	CDS	339	7075	7413	+	Yes	Yes	49.2625368732	-	annotation product=nickel/cobalt efflux protein RcnB gene=rcnB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55310.1 GI=689832515 
1115511.PRJDB13.EA14781_104_00090	1115511.PRJDB13.BBMY01000104	CDS	1035	7495	8529	-	Yes	Yes	39.806763285	-	annotation product=hypothetical protein YehA gene=yehA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55311.1 GI=689832516 
1115511.PRJDB13.EA14781_104_00100	1115511.PRJDB13.BBMY01000104	CDS	2481	8545	11025	-	Yes	Yes	43.8532849657	-	annotation product=putative outer membrane usher protein YehB gene=yehB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55312.1 GI=689832517 
1115511.PRJDB13.EA14781_104_00110	1115511.PRJDB13.BBMY01000104	CDS	675	11041	11715	-	Yes	Yes	37.037037037	-	annotation product=putative fimbrial chaperone protein YehC gene=yehC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55313.1 GI=689832518 
1115511.PRJDB13.EA14781_104_00120	1115511.PRJDB13.BBMY01000104	CDS	543	11806	12348	-	Yes	Yes	40.3314917127	-	annotation product=hypothetical protein YehD gene=yehD tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55314.1 GI=689832519 
1115511.PRJDB13.EA14781_104_00130	1115511.PRJDB13.BBMY01000104	CDS	282	12640	12921	-	Yes	Yes	44.6808510638	-	annotation product=hypothetical protein YehE gene=yehE tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55315.1 GI=689832520 
1115511.PRJDB13.EA14781_104_00140	1115511.PRJDB13.BBMY01000104	CDS	1110	13182	14291	-	Yes	Yes	53.6936936937	-	annotation product=Mrp protein gene=mrp tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55316.1 GI=689832521 
1115511.PRJDB13.EA14781_104_00150	1115511.PRJDB13.BBMY01000104	CDS	2043	14414	16456	+	Yes	Yes	52.8634361233	-	annotation product=methionyl-tRNA synthetase gene=metG tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55317.1 GI=689832522 
1115511.PRJDB13.EA14781_104_00160	1115511.PRJDB13.BBMY01000104	CDS	1776	16597	18377	+	No	No	46.9594594595	-	annotation product=putative molybdate metabolism regulator gene=yehH tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55318.1 GI=689832523 
1115511.PRJDB13.EA14781_154_00110	1115511.PRJDB13.BBMY01000154	CDS	915	8511	9425	+	Yes	Yes	49.0710382514	-	annotation product=putative LysR family transcriptional regulator YafC gene=yafC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55997.1 GI=689831714 
1115511.PRJDB13.EA14781_154_00120	1115511.PRJDB13.BBMY01000154	CDS	804	9422	10225	-	Yes	Yes	47.7611940299	-	annotation product=2,5-diketo-D-gluconic acid reductase B gene=dkgB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55998.1 GI=689831715 
1115511.PRJDB13.EA14781_169_00070	1115511.PRJDB13.BBMY01000169	CDS	1350	0	1352	+	No	No	42.0740740741	-	annotation product=putative fatty-acid--CoA ligase tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56127.1 GI=689831544 
1115511.PRJDB13.EA14781_169_00060	1115511.PRJDB13.BBMY01000169	CDS	1233	1409	2641	+	Yes	Yes	46.5531224655	-	annotation product=putative CoA-transferase tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56128.1 GI=689831545 
1115511.PRJDB13.EA14781_169_00050	1115511.PRJDB13.BBMY01000169	CDS	822	2663	3484	+	Yes	Yes	46.9586374696	-	annotation product=(R)-2-hydroxyglutaryl-CoA dehydratase activator gene=hgdC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56129.1 GI=689831546 
1115511.PRJDB13.EA14781_169_00040	1115511.PRJDB13.BBMY01000169	CDS	1242	3481	4722	+	Yes	Yes	44.6859903382	-	annotation product=(R)-2-hydroxyglutaryl-CoA dehydratase subunit alpha gene=hgdA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56130.1 GI=689831547 
1115511.PRJDB13.EA14781_169_00030	1115511.PRJDB13.BBMY01000169	CDS	1137	4722	5858	+	Yes	Yes	44.9428320141	-	annotation product=(R)-2-hydroxyglutaryl-CoA dehydratase subunit beta gene=hgdB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56131.1 GI=689831548 
1115511.PRJDB13.EA14781_169_00020	1115511.PRJDB13.BBMY01000169	CDS	1326	5959	7284	+	Yes	Yes	48.7933634992	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831549 protein_id=GAL56132.1 
1115511.PRJDB13.EA14781_169_00010	1115511.PRJDB13.BBMY01000169	CDS	861	7335	8195	+	Yes	Yes	51.4518002323	-	annotation product=putative acyl-CoA dehydrogenase tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56133.1 GI=689831550 
1115511.PRJDB13.EA14781_163_00010	1115511.PRJDB13.BBMY01000163	CDS	1239	50	1288	-	Yes	Yes	53.995157385	-	annotation product=putative aminotransferase YfdZ gene=yfdZ tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56078.1 GI=689831600 
1115511.PRJDB13.EA14781_163_00020	1115511.PRJDB13.BBMY01000163	CDS	1698	1666	3363	+	Yes	Yes	49.4699646643	-	annotation product=hypothetical protein YpdA gene=ypdA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56079.1 GI=689831601 
1115511.PRJDB13.EA14781_163_00030	1115511.PRJDB13.BBMY01000163	CDS	735	3378	4112	+	Yes	Yes	46.8027210884	-	annotation product=putative two-component response regulator YpdB gene=ypdB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56080.1 GI=689831602 
1115511.PRJDB13.EA14781_163_00040	1115511.PRJDB13.BBMY01000163	CDS	858	4127	4984	+	Yes	Yes	52.4475524476	-	annotation product=putative AraC family transcriptional regulator YpdC gene=ypdC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56081.1 GI=689831603 
1115511.PRJDB13.EA14781_163_00050	1115511.PRJDB13.BBMY01000163	CDS	2496	4987	7482	-	Yes	Yes	53.7259615385	-	annotation product=fructose-like phosphotransferase system HPr/enzyme I/IIA component FryA gene=fryA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56082.1 GI=689831604 
1115511.PRJDB13.EA14781_163_00060	1115511.PRJDB13.BBMY01000163	CDS	1038	7507	8544	-	Yes	Yes	55.7803468208	-	annotation product=aminopeptidase YpdE gene=ypdE tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56083.1 GI=689831605 
1115511.PRJDB13.EA14781_163_00070	1115511.PRJDB13.BBMY01000163	CDS	795	8544	9343	-	No	No	58.3647798742	-	annotation product=aminopeptidase YpdF gene=ypdF tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56084.1 GI=689831606 
1115511.PRJDB13.EA14781_056_00010	1115511.PRJDB13.BBMY01000056	CDS	945	42	986	-	Yes	Yes	44.3386243386	-	annotation product=dihydrodipicolinate synthase gene=dapA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54362.1 GI=689833563 
1115511.PRJDB13.EA14781_056_00020	1115511.PRJDB13.BBMY01000056	CDS	921	986	1906	-	Yes	Yes	37.6764386536	-	annotation product=putative phosphoglycerate dehydrogenase tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54363.1 GI=689833564 
1115511.PRJDB13.EA14781_056_00030	1115511.PRJDB13.BBMY01000056	CDS	855	1908	2762	-	Yes	Yes	42.5730994152	-	annotation product=putative phosphotransferase system enzyme IID component tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54364.1 GI=689833565 
1115511.PRJDB13.EA14781_056_00040	1115511.PRJDB13.BBMY01000056	CDS	747	2755	3501	-	Yes	Yes	44.578313253	-	annotation product=putative phosphotransferase system enzyme IIC component tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54365.1 GI=689833566 
1115511.PRJDB13.EA14781_056_00050	1115511.PRJDB13.BBMY01000056	CDS	486	3518	4003	-	Yes	Yes	35.1851851852	-	annotation product=putative phosphotransferase system enzyme IIB component tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54366.1 GI=689833567 
1115511.PRJDB13.EA14781_056_00060	1115511.PRJDB13.BBMY01000056	CDS	402	4010	4411	-	Yes	Yes	39.552238806	-	annotation product=putative phosphotransferase system enzyme IIA component tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54367.1 GI=689833568 
1115511.PRJDB13.EA14781_056_00070	1115511.PRJDB13.BBMY01000056	CDS	1098	4940	6037	+	Yes	Yes	52.9143897996	-	annotation product=branched-chain amino acid ABC transporter substrate-binding periplasmic protein gene=livJ tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54368.1 GI=689833569 
1115511.PRJDB13.EA14781_056_00080	1115511.PRJDB13.BBMY01000056	CDS	267	6187	6453	+	Yes	Yes	47.5655430712	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689833570 protein_id=GAL54369.1 
1115511.PRJDB13.EA14781_056_00090	1115511.PRJDB13.BBMY01000056	CDS	528	6460	6987	+	Yes	Yes	45.2651515152	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689833571 protein_id=GAL54370.1 
1115511.PRJDB13.EA14781_056_00100	1115511.PRJDB13.BBMY01000056	CDS	384	6984	7367	-	Yes	Yes	56.25	-	annotation product=hypothetical protein YhhK gene=yhhK tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54371.1 GI=689833572 
1115511.PRJDB13.EA14781_056_00110	1115511.PRJDB13.BBMY01000056	CDS	1110	7791	8900	+	Yes	Yes	52.7027027027	-	annotation product=leucine ABC transporter substrate-binding periplasmic protein gene=livK tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54372.1 GI=689833573 
1115511.PRJDB13.EA14781_056_00120	1115511.PRJDB13.BBMY01000056	CDS	927	8948	9874	+	Yes	Yes	55.5555555556	-	annotation product=branched-chain amino acid ABC transporter permease protein LivH gene=livH tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54373.1 GI=689833574 
1115511.PRJDB13.EA14781_056_00130	1115511.PRJDB13.BBMY01000056	CDS	1278	9871	11148	+	Yes	Yes	55.5555555556	-	annotation product=branched-chain amino acid ABC transporter permease protein LivM gene=livM tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54374.1 GI=689833575 
1115511.PRJDB13.EA14781_056_00140	1115511.PRJDB13.BBMY01000056	CDS	768	11145	11912	+	Yes	Yes	54.4270833333	-	annotation product=branched-chain amino acid ABC transporter ATP-binding protein LivG gene=livG tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54375.1 GI=689833576 
1115511.PRJDB13.EA14781_056_00150	1115511.PRJDB13.BBMY01000056	CDS	714	11914	12627	+	Yes	Yes	56.0224089636	-	annotation product=branched-chain amino acid ABC transporter ATP-binding protein LivF gene=livF tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54376.1 GI=689833577 
1115511.PRJDB13.EA14781_056_00160	1115511.PRJDB13.BBMY01000056	CDS	336	12714	13049	+	Yes	Yes	44.3452380952	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689833578 protein_id=GAL54377.1 
1115511.PRJDB13.EA14781_056_00170	1115511.PRJDB13.BBMY01000056	CDS	609	13164	13772	+	Yes	Yes	48.9326765189	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689833579 protein_id=GAL54378.1 
1115511.PRJDB13.EA14781_056_00180	1115511.PRJDB13.BBMY01000056	CDS	1317	14258	15574	+	Yes	Yes	53.4548215642	-	annotation product=sn-glycerol-3-phosphate ABC transporter substrate-binding periplasmic protein gene=ugpB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54379.1 GI=689833580 
1115511.PRJDB13.EA14781_056_00190	1115511.PRJDB13.BBMY01000056	CDS	888	15672	16559	+	Yes	Yes	54.5045045045	-	annotation product=sn-glycerol-3-phosphate ABC transporter permease protein UgpA gene=ugpA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54380.1 GI=689833581 
1115511.PRJDB13.EA14781_056_00200	1115511.PRJDB13.BBMY01000056	CDS	846	16556	17401	+	Yes	Yes	53.4278959811	-	annotation product=sn-glycerol-3-phosphate ABC transporter permease protein UgpE gene=ugpE tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54381.1 GI=689833582 
1115511.PRJDB13.EA14781_056_00210	1115511.PRJDB13.BBMY01000056	CDS	1071	17403	18473	+	Yes	Yes	57.8898225957	-	annotation product=sn-glycerol-3-phosphate ABC transporter ATP-binding protein gene=ugpC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54382.1 GI=689833583 
1115511.PRJDB13.EA14781_056_00220	1115511.PRJDB13.BBMY01000056	CDS	744	18470	19213	+	Yes	Yes	55.6451612903	-	annotation product=glycerophosphoryl diester phosphodiesterase UgpQ gene=ugpQ tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54383.1 GI=689833584 
1115511.PRJDB13.EA14781_056_00230	1115511.PRJDB13.BBMY01000056	CDS	369	19200	19568	-	Yes	Yes	49.3224932249	-	annotation product=hypothetical protein YhhA gene=yhhA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54384.1 GI=689833585 
1115511.PRJDB13.EA14781_056_00240	1115511.PRJDB13.BBMY01000056	CDS	1746	19688	21433	+	Yes	Yes	53.8373424971	-	annotation product=gamma-glutamyltranspeptidase gene=ggt tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54385.1 GI=689833586 
1115511.PRJDB13.EA14781_056_00250	1115511.PRJDB13.BBMY01000056	CDS	489	21496	21984	-	Yes	Yes	51.5337423313	-	annotation product=putative N-acetyltransferase YhhY gene=yhhY tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54386.1 GI=689833587 
1115511.PRJDB13.EA14781_056_00260	1115511.PRJDB13.BBMY01000056	CDS	1038	22440	23477	+	Yes	Yes	51.1560693642	-	annotation product=putative oxidoreductase YhhX gene=yhhX tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54387.1 GI=689833588 
1115511.PRJDB13.EA14781_056_00270	1115511.PRJDB13.BBMY01000056	CDS	696	23600	24295	+	Yes	Yes	51.867816092	-	annotation product=putative quercetin 2,3-dioxygenase YhhW gene=yhhW tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54388.1 GI=689833589 
1115511.PRJDB13.EA14781_056_00280	1115511.PRJDB13.BBMY01000056	CDS	996	24389	25384	+	Yes	Yes	55.1204819277	-	annotation product=gluconate utilization system transcriptional repressor GntR gene=gntR tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54389.1 GI=689833590 
1115511.PRJDB13.EA14781_056_00290	1115511.PRJDB13.BBMY01000056	CDS	531	25521	26051	+	Yes	Yes	50.2824858757	-	annotation product=gluconokinase gene=gntK tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54390.1 GI=689833591 
1115511.PRJDB13.EA14781_056_00300	1115511.PRJDB13.BBMY01000056	CDS	1341	26051	27391	+	Yes	Yes	55.182699478	-	annotation product=low-affinity gluconate transporter GntU gene=gntU tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54391.1 GI=689833592 
1115511.PRJDB13.EA14781_056_00310	1115511.PRJDB13.BBMY01000056	CDS	501	27448	27951	-	No	No	51.6966067864	-	annotation product=hypothetical protein YhgN gene=yhgN tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL54392.1 GI=689833593 
1115511.PRJDB13.EA14781_175_00010	1115511.PRJDB13.BBMY01000175	CDS	696	0	699	-	No	No	41.6666666667	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831489 protein_id=GAL56173.1 
1115511.PRJDB13.EA14781_175_00030	1115511.PRJDB13.BBMY01000175	CDS	858	952	1809	-	Yes	Yes	40.7925407925	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831490 protein_id=GAL56174.1 
1115511.PRJDB13.EA14781_191_00035	1115511.PRJDB13.BBMY01000191	CDS	315	2935	3249	+	Yes	Yes	34.9206349206	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831379 protein_id=GAL56257.1 
1115511.PRJDB13.EA14781_175_00040	1115511.PRJDB13.BBMY01000175	CDS	3903	2029	5931	-	Yes	Yes	53.0873686908	-	annotation product=ATP-dependent RNA helicase HrpA gene=hrpA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56175.1 GI=689831491 
1115511.PRJDB13.EA14781_175_00050	1115511.PRJDB13.BBMY01000175	CDS	606	6132	6737	+	Yes	Yes	51.6501650165	-	annotation product=FMN-dependent NADH-azoreductase gene=azoR tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL56176.1 GI=689831492 
1115511.PRJDB13.EA14781_137_00010	1115511.PRJDB13.BBMY01000137	CDS	357	168	524	-	Yes	Yes	39.4957983193	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831936 protein_id=GAL55793.1 
1115511.PRJDB13.EA14781_137_00020	1115511.PRJDB13.BBMY01000137	CDS	984	566	1549	-	Yes	Yes	41.3617886179	-	annotation product=putative transporter tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55794.1 GI=689831937 
1115511.PRJDB13.EA14781_137_00030	1115511.PRJDB13.BBMY01000137	CDS	1011	1622	2632	-	Yes	Yes	46.4886251236	-	annotation product=ureidoglycolate dehydrogenase gene=allD tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55795.1 GI=689831938 
1115511.PRJDB13.EA14781_137_00040	1115511.PRJDB13.BBMY01000137	CDS	1017	2643	3659	-	Yes	Yes	47.0009832842	-	annotation product=putative L-galactonate oxidoreductase gene=yjjN tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55796.1 GI=689831939 
1115511.PRJDB13.EA14781_137_00050	1115511.PRJDB13.BBMY01000137	CDS	204	3656	3859	-	Yes	Yes	39.7058823529	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831940 protein_id=GAL55797.1 
1115511.PRJDB13.EA14781_137_00060	1115511.PRJDB13.BBMY01000137	CDS	1254	3875	5128	-	Yes	Yes	49.8405103668	-	annotation product=putative oxidoreductase tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55798.1 GI=689831941 
1115511.PRJDB13.EA14781_137_00070	1115511.PRJDB13.BBMY01000137	CDS	750	5442	6191	-	Yes	Yes	42.5333333333	-	annotation product=putative transcriptional regulator tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55799.1 GI=689831942 
1115511.PRJDB13.EA14781_137_00080	1115511.PRJDB13.BBMY01000137	CDS	2211	6443	8653	+	Yes	Yes	54.2740841248	-	annotation product=hypothetical protein YgiQ gene=ygiQ tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55800.1 GI=689831943 
1115511.PRJDB13.EA14781_137_00090	1115511.PRJDB13.BBMY01000137	CDS	258	8697	8954	-	Yes	Yes	44.5736434109	-	annotation product=hypothetical protein YqhH gene=yqhH tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55801.1 GI=689831944 
1115511.PRJDB13.EA14781_137_00100	1115511.PRJDB13.BBMY01000137	CDS	249	9010	9258	-	Yes	Yes	40.9638554217	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831945 protein_id=GAL55802.1 
1115511.PRJDB13.EA14781_137_00110	1115511.PRJDB13.BBMY01000137	CDS	345	9286	9630	-	Yes	Yes	33.0434782609	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831946 protein_id=GAL55803.1 
1115511.PRJDB13.EA14781_137_00115	1115511.PRJDB13.BBMY01000137	CDS	684	9671	10354	-	Yes	Yes	42.1052631579	-	annotation tax_id_proj_id=1115511.PRJDB13 project_id=PRJDB13 cog=- GI=689831947 protein_id=GAL55804.1 
1115511.PRJDB13.EA14781_137_00120	1115511.PRJDB13.BBMY01000137	CDS	936	10356	11291	-	Yes	Yes	43.8034188034	-	annotation product=hypothetical protein YqhG gene=yqhG tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55805.1 GI=689831948 
1115511.PRJDB13.EA14781_137_00130	1115511.PRJDB13.BBMY01000137	CDS	1014	11409	12422	-	Yes	Yes	48.7179487179	-	annotation product=putative transporter tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55806.1 GI=689831949 
1115511.PRJDB13.EA14781_098_00010	1115511.PRJDB13.BBMY01000098	CDS	1185	2	1186	-	Yes	Yes	53.8396624473	-	annotation product=acetyl-CoA acetyltransferase gene=atoB tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55206.1 GI=689832623 
1115511.PRJDB13.EA14781_098_00020	1115511.PRJDB13.BBMY01000098	CDS	1323	1217	2539	-	Yes	Yes	53.7414965986	-	annotation product=short-chain fatty acid transporter gene=atoE tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55207.1 GI=689832624 
1115511.PRJDB13.EA14781_098_00030	1115511.PRJDB13.BBMY01000098	CDS	651	2536	3186	-	Yes	Yes	52.9953917051	-	annotation product=acetate CoA-transferase subunit beta gene=atoA tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55208.1 GI=689832625 
1115511.PRJDB13.EA14781_098_00040	1115511.PRJDB13.BBMY01000098	CDS	663	3186	3848	-	Yes	Yes	53.6953242836	-	annotation product=acetate CoA-transferase subunit alpha gene=atoD tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55209.1 GI=689832626 
1115511.PRJDB13.EA14781_098_00050	1115511.PRJDB13.BBMY01000098	CDS	1386	4044	5429	-	Yes	Yes	48.9177489177	-	annotation product=two-component response regulator AtoC gene=atoC tax_id_proj_id=1115511.PRJDB13 cog=- project_id=PRJDB13 protein_id=GAL55210.1 GI=689832627 
